S,N,C,D,E,T,error,prob,type
0.977645305514158,0.9018003273322424,0.981029810298103,0.9380921479558728,0.8613333333333333,0.9264705882352942,replace_name_with_scene_kw,0.9,original
0.977645305514158,0.9016527573228604,0.9807535917592844,0.9379543094496365,0.8613333333333333,0.9197080291970804,replace_name_with_scene_kw,0.9,original
0.005830903790087463,0.003897369275738876,0.931025706286587,0.6634914819564022,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.9312977099236641,0.6635522579463222,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.931025706286587,0.6634914819564022,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.931569575171712,0.6636130450714548,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.931025706286587,0.6634914819564022,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.931025706286587,0.6634914819564022,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.9307535641547862,0.6634307170986355,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.9312977099236641,0.6635522579463222,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.9312977099236641,0.6635522579463222,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.005830903790087463,0.003897369275738876,0.9312977099236641,0.6635522579463222,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.9,contiguous
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8982719269644603,0.97853844064113,0.9354670830080666,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.01,original
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.01,contiguous
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8987114663187082,0.97853844064113,0.9360208062418726,0.8624833110814418,0.9,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8990047316038505,0.9790931306000544,0.9360208062418726,0.8624833110814418,0.9,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8981255093724531,0.97853844064113,0.9353285621340274,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.05,original
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.05,contiguous
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8987114663187082,0.9788158609451385,0.9357440166493236,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8982719269644603,0.97853844064113,0.9354670830080666,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8984183923039295,0.9788158609451385,0.9353285621340274,0.8613333333333333,0.8936170212765958,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8981255093724531,0.97853844064113,0.9354670830080666,0.8624833110814418,0.9,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8982719269644603,0.9788158609451385,0.9356055678418108,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8985649054142205,0.9788158609451385,0.9358824294446613,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8987114663187082,0.97853844064113,0.9360208062418726,0.8624833110814418,0.9,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8990047316038505,0.9788158609451385,0.9362974518980759,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.15,original
0.977645305514158,0.8987114663187082,0.9788158609451385,0.9357440166493236,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.15,original
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.15,contiguous
0.977645305514158,0.8981255093724531,0.97853844064113,0.9354670830080666,0.8624833110814418,0.9,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8979791395045633,0.97853844064113,0.9353285621340274,0.8624833110814418,0.9,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8982719269644603,0.97853844064113,0.9354670830080666,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8990047316038505,0.9788158609451385,0.9362974518980759,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8981255093724531,0.97853844064113,0.9354670830080666,0.8624833110814418,0.9,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8984183923039295,0.9788158609451385,0.9356055678418108,0.8624833110814418,0.9,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8982719269644603,0.9788158609451385,0.9354670830080666,0.8624833110814418,0.9,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.899444988573294,0.9790931306000544,0.9367121507472383,0.8624833110814418,0.9130434782608695,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8978328173374612,0.9782608695652174,0.9351900052056221,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.2,original
0.977645305514158,0.8982719269644603,0.97853844064113,0.9354670830080666,0.8624833110814418,0.8936170212765958,replace_name_with_scene_kw,0.2,original
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.2,contiguous
0.977645305514158,0.9003267973856209,0.9796472184531886,0.9372645798155604,0.8624833110814418,0.9130434782608695,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.898858075040783,0.9790931306000544,0.9360208062418726,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.899444988573294,0.9790931306000544,0.9365739537301795,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.9004739336492892,0.9799240368963646,0.9374025974025973,0.8624833110814418,0.9197080291970804,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.9001797091978435,0.9796472184531886,0.9368503118503119,0.8613333333333333,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.8987114663187082,0.9790931306000544,0.9358824294446613,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.8982719269644603,0.97853844064113,0.9356055678418108,0.8624833110814418,0.9,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.8985649054142205,0.9790931306000544,0.9356055678418108,0.8613333333333333,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.8995918367346939,0.9793702497285559,0.9367121507472383,0.8624833110814418,0.9130434782608695,replace_name_with_scene_kw,0.3,original
0.977645305514158,0.8985649054142205,0.9790931306000544,0.9357440166493236,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.3,original
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9302088639836985,0.663309220767329,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9288446824789595,0.6630056745377998,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.005830903790087463,0.003897369275738876,0.9291177970423253,0.6630663615560641,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.3,contiguous
0.977645305514158,0.8990047316038505,0.9793702497285559,0.9358824294446613,0.8613333333333333,0.906474820143885,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8985649054142205,0.9788158609451385,0.9357440166493236,0.8624833110814418,0.9,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8981255093724531,0.97853844064113,0.9351900052056221,0.8613333333333333,0.8936170212765958,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.9001797091978435,0.9796472184531886,0.9367121507472383,0.8613333333333333,0.9,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.9003267973856209,0.9799240368963646,0.9371265263704858,0.8613333333333333,0.9197080291970804,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8997387328543436,0.9799240368963646,0.9365739537301795,0.8624833110814418,0.9130434782608695,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.9006211180124223,0.9799240368963646,0.9372645798155604,0.8613333333333333,0.9130434782608695,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8992981883466624,0.9796472184531886,0.9361591470549994,0.8613333333333333,0.9130434782608695,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8991514360313316,0.9793702497285559,0.9360208062418726,0.8613333333333333,0.906474820143885,replace_name_with_scene_kw,0.4,original
0.977645305514158,0.8987114663187082,0.9790931306000544,0.9356055678418108,0.8613333333333333,0.9,replace_name_with_scene_kw,0.4,original
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9302088639836985,0.663309220767329,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.929936305732484,0.6632484892876762,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9302088639836985,0.663309220767329,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.005830903790087463,0.003897369275738876,0.9296636085626911,0.6631877689279502,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.4,contiguous
0.977645305514158,0.9003267973856209,0.9802007051803634,0.9368503118503119,0.8613333333333333,0.9130434782608695,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9003267973856209,0.9799240368963646,0.9369884370533975,0.8613333333333333,0.9130434782608695,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9018003273322424,0.981029810298103,0.9380921479558728,0.8613333333333333,0.9264705882352942,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9010629599345871,0.9804772234273319,0.9375405791455654,0.8613333333333333,0.9197080291970804,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9010629599345871,0.9804772234273319,0.9374025974025973,0.8613333333333333,0.9130434782608695,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.899444988573294,0.9793702497285559,0.9361591470549994,0.8613333333333333,0.9,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.8997387328543436,0.9796472184531886,0.9364357207851294,0.8613333333333333,0.906474820143885,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.8991514360313316,0.9793702497285559,0.9361591470549994,0.8624833110814418,0.906474820143885,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9010629599345871,0.9804772234273319,0.9375405791455654,0.8613333333333333,0.9197080291970804,replace_name_with_scene_kw,0.6,original
0.977645305514158,0.9018003273322424,0.981029810298103,0.9380921479558728,0.8613333333333333,0.9264705882352942,replace_name_with_scene_kw,0.6,original
0.005830903790087463,0.003897369275738876,0.9293907723680856,0.663127059685097,0.8107476635514019,0.028985507246376812,replace_name_with_scene_kw,0.6,contiguous
